change_id,table_name,record_id,column_name,old_value,new_value,changed_by,changed_at,action
9981,products,2041,price,208.99,196.79,908.0,2025-08-23 19:11:57,UPDATE
1476,products,1876,price,1867.41,1909.41,2561.0,2026-01-22 10:04:28,UPDATE
4105,employees,900,salary,60653,70404,2437.0,2025-03-15 10:55:58,UPDATE
2450,products,4681,PRICE,1413.25,,2199.0,2026-02-11 05:25:16,UPDATE
965,employees,2301,salary,41983,45596,229.0,2024-12-19 05:29:59,UPDATE
5806,products,546,price,1592.44,1552.2,2938.0,2024-07-24 18:58:41,UPDATE
4625,PRODUCTS,4917,,1656.26,1711.47,889.0,2025-08-29 12:23:11,UPDATE
1970,products,1994,price,4213.93,3955.27,1153.0,2025-01-03 13:12:35,UPDATE
6110,,1344,price,3345.66,3460.63,1245.0,2024-08-26 19:44:50,UPDATE
5418,employees,875,salary,65761,69727,2510.0,2024-01-08 05:13:45,UPDATE
6171,employees,584,salary,56907,62829,2481.0,2025-01-07 01:31:53,UPDATE
9292,,2409,salary,38180,41438,120.0,2025-08-31 13:46:43,UPDATE
9957,employees,150,salary,43886,49624,1396.0,2025-04-04 09:46:25,UPDATE
9729,employees,972,salary,71886,80063,1377.0,2025-05-25 10:38:14,UPDATE
1141,employees,2193,salary,76268,85475,1020.0,2024-02-06 00:14:35,UPDATE
3177,products,3713,price,3563.89,3404.94,1771.0,2025-01-22 00:25:24,
3892,products,4931,price,863.35,837.14,2410.0,2025-09-07 05:52:29,UPDATE
2265,products,4690,PRICE,1743.25,1796.42,2782.0,2025-06-18 23:23:43,UPDATE
574,products,978,price,1520.15,1580.6,2899.0,2025-01-23 02:50:56,
400,employees,2479,salary,,68852,2257.0,2025-03-28 00:36:34,
1613,products,3819,price,2285.52,2333.32,675.0,2024-09-23 07:25:38,
4363,products,1316,price,,4257.7,1006.0,2025-08-13 03:31:56,
6456,PRODUCTS,4305,price,2999.28,2940.67,732.0,2025-05-24 23:16:56,UPDATE
7246,Products,4672,price,3814.57,4001.82,16.0,2024-06-27 15:07:26,UPDATE
279,products,1854,price,2644.65,2653.33,171.0,2025-05-13 21:01:22,UPDATE
2956,employees,2535,salary,64180,72240,1432.0,2024-10-22 03:02:39,UPDATE
8488,products,2647,price,,1552.91,662.0,2024-11-09 12:35:57,UPDATE
2030,products,4156,price,1290.18,1330.55,2924.0,2024-06-10 08:34:12,UPDATE
3442,products,1737,price,4911.04,5295.39,,2025-11-19 13:18:01,UPDATE
6961,employees,227,salary,69611,75947,256.0,2024-09-14 21:07:18,update
2051,products,1284,price,3174.04,3101.23,1293.0,2024-06-30 17:15:32,UPDATE
5729,employees,1395,salary,79867,94290,1929.0,2024-01-09 06:51:45,UPDATE
1479,products,5228,price,2000.18,2166.63,522.0,2024-02-05 11:51:39,UPDATE
9015,Products,5022,price,3596.35,3556.29,,2026-01-11 05:20:22,UPDATE
1609,products,1998,price,4633.51,4224.99,259.0,2025-05-13 10:11:13,UPDATE
3146,products,199,price,857.23,853.85,30.0,2024-09-19 13:32:14,UPDATE
6926,products,450,price,4986.54,,686.0,2024-03-20 07:28:42,UPDATE
9435,,1356,salary,37309,42264,469.0,2025-03-19 02:17:29,UPDATE
2961,products,4029,price,2126.53,,2075.0,2025-05-16 15:38:12,UPDATE
8188,products,4864,,4987.81,4989.9,247.0,2024-02-11 21:24:36,UPDATE
9241,products,3041,price,958.1,967.41,201.0,2025-12-18 04:42:38,
5241,products,1887,price,3049.71,2916.66,1508.0,2024-07-02 03:36:17,UPDATE
802,employees,2400,Salary,55861,60905,1296.0,2025-01-22 05:09:03,update
7005,employees,826,salary,43934,47448,2554.0,2026-01-09 05:47:55,UPDATE
1077,products,1256,price,3723.61,3669.91,2058.0,2025-05-05 15:54:30,UPDATE
4983,employees,908,salary,41657,49288,1323.0,2024-02-18 09:00:44,UPDATE
2025,products,2932,,4813.87,5073.12,940.0,2024-07-23 23:47:56,UPDATE
394,products,2704,price,1097.52,989.08,2482.0,2025-07-31 07:55:49,update
6668,products,5260,price,4091.34,4170.54,771.0,2026-01-31 20:03:37,UPDATE
3737,products,2134,price,2506.07,2261.94,358.0,2025-08-14 09:39:48,UPDATE
8021,Products,3210,price,2000.39,1892.25,203.0,2024-12-03 21:02:05,UPDATE
7974,employees,827,salary,79541,86932,1082.0,2024-05-22 04:04:11,UPDATE
5230,products,1521,price,,2670.14,1380.0,2025-04-30 02:23:56,UPDATE
9871,,4779,price,4417.73,4057.47,2733.0,2025-12-22 05:46:17,UPDATE
2901,products,1826,price,3671.2,3898.19,,,UPDATE
1836,products,4728,price,1809.85,1774.89,1120.0,2024-07-16 16:41:18,UPDATE
9515,products,313,price,1848.56,,1334.0,2025-12-23 13:31:45,update
3191,employees,1836,salary,63369,71700,493.0,2024-05-10 03:58:08,UPDATE
7892,products,4181,price,760.51,689.09,2925.0,2024-09-30 08:02:53,UPDATE
5193,employees,2041,salary,55891,66458,617.0,2024-11-20 14:26:52,UPDATE
107,employees,2324,salary,47262,49676,1950.0,2025-11-28 20:17:43,UPDATE
2730,employees,2361,salary,33061,36282,219.0,2025-03-26 07:00:39,UPDATE
4556,products,5478,price,2462.52,2327.43,496.0,2025-04-29 10:55:11,UPDATE
7101,products,771,price,4698.23,4512.99,1453.0,2024-09-20 03:43:48,UPDATE
5256,employees,2893,,35725,38930,1515.0,2025-08-11 18:25:32,UPDATE
2540,,2114,salary,52710,55870,2989.0,2024-05-31 18:16:17,UPDATE
332,employees,2835,salary,77257,84170,2385.0,2025-03-16 20:45:36,UPDATE
726,EMPLOYEES,1676,salary,45923,54855,434.0,2025-09-04 17:36:00,Update
7463,products,942,price,1038.71,1014.74,2433.0,2024-02-27 02:13:50,UPDATE
5613,products,759,price,3891.66,3702.98,1786.0,2024-12-24 04:48:00,UPDATE
1895,products,3825,price,1593.67,1440.77,1760.0,2025-10-08 07:32:22,UPDATE
2806,products,5005,price,4716.12,5057.29,2557.0,2024-09-17 22:03:21,UPDATE
3065,products,4287,price,2788.43,2636.96,,2024-09-06 22:07:03,UPDATE
6073,products,2219,,1252.93,1273.07,2268.0,2025-10-23 18:40:46,UPDATE
3854,products,5700,price,1066.55,1076.81,2859.0,2024-05-27 06:02:26,UPDATE
1989,employees,2861,salary,71435,82797,2166.0,2024-08-21 17:33:26,
5498,employees,1537,salary,67847,72425,237.0,2025-05-04 01:20:42,UPDATE
4175,products,2934,price,130.82,129.37,2135.0,2024-10-24 16:00:58,UPDATE
4886,products,4129,price,,1804.28,2589.0,2025-10-18 23:33:32,UPDATE
3594,employees,1613,salary,32525,34437,2345.0,2025-08-17 12:47:33,Update
1792,products,1983,price,2940.32,2766.9,2885.0,2025-06-05 16:28:40,UPDATE
7239,products,758,price,923.69,930.7,2410.0,2025-02-18 03:28:23,UPDATE
7845,employees,1382,salary,75094,83769,1742.0,2025-04-26 13:33:26,UPDATE
8813,employees,24,salary,79153,92071,1196.0,2024-08-11 06:39:30,UPDATE
9963,products,5013,price,3726.34,3941.12,951.0,2024-04-08 21:32:47,UPDATE
5446,products,4966,price,3196.68,3385.23,679.0,2024-04-01 17:40:35,UPDATE
1067,products,4683,price,145.39,145.55,1937.0,2026-02-10 10:57:07,UPDATE
4165,products,5265,price,1718.0,1670.09,1022.0,2026-01-18 14:45:32,UPDATE
9247,employees,423,,62588,71613,2505.0,2024-10-24 16:55:43,UPDATE
8664,employees,1660,salary,76975,90567,2095.0,2024-12-26 23:51:30,UPDATE
8901,products,1870,price,191.92,206.63,2853.0,2024-06-24 01:27:38,UPDATE
4608,products,5580,price,300.93,296.99,683.0,2024-06-20 15:10:06,UPDATE
7890,products,2194,price,2158.84,2039.39,2087.0,2024-07-29 20:10:20,UPDATE
3206,products,3068,price,851.19,855.87,1569.0,2024-10-11 07:03:23,UPDATE
3581,products,2442,,2529.4,2571.98,1625.0,2024-12-07 06:35:20,UPDATE
5200,products,4745,price,167.79,178.95,2638.0,2024-12-30 17:37:56,UPDATE
8347,products,5761,price,3069.25,3325.55,1207.0,2025-10-24 21:20:35,UPDATE
1223,products,4421,price,1666.63,1584.38,2708.0,2024-10-05 00:41:41,UPDATE
5380,employees,1785,salary,69463,,2543.0,2024-07-24 22:17:20,UPDATE
8046,products,5560,,1676.23,1588.21,1741.0,2025-04-28 03:05:56,UPDATE
5198,products,335,price,1215.61,1262.15,1003.0,2024-07-27 01:35:45,
5047,products,2641,price,3865.12,4047.04,2995.0,2024-07-03 16:25:35,UPDATE
8749,products,1958,price,3994.13,3877.87,77.0,2024-08-12 16:16:29,UPDATE
6044,employees,2116,salary,78474,,2249.0,2024-07-14 15:40:09,UPDATE
6905,products,3129,price,,5094.85,476.0,2025-07-11 20:50:36,UPDATE
249,products,4980,price,4450.86,4663.41,1743.0,2024-12-28 22:38:05,UPDATE
9974,products,5563,price,1252.24,1316.43,2146.0,2025-10-19 03:44:33,UPDATE
7851,employees,790,salary,49221,53429,1813.0,2024-10-18 22:05:27,UPDATE
9082,employees,1306,salary,54057,63146,361.0,2024-07-07 09:47:51,UPDATE
7611,employees,769,salary,42806,48367,564.0,2024-12-26 13:47:51,UPDATE
5811,products,3249,price,527.24,480.33,,2024-02-16 21:03:28,UPDATE
525,products,3981,price,3966.81,4034.47,2351.0,2024-06-19 08:58:40,UPDATE
2232,products,4691,price,256.28,234.92,1653.0,2024-08-12 22:48:56,
3967,products,3261,price,4658.12,4498.57,74.0,,UPDATE
9013,products,2432,price,4282.44,4523.54,2335.0,2025-05-28 22:59:27,UPDATE
6505,products,3862,price,3546.38,,,2024-09-03 01:25:40,UPDATE
7992,products,1802,price,1504.04,1576.92,,2024-05-27 04:31:02,UPDATE
7981,products,815,price,3491.86,3554.26,2223.0,2025-06-02 02:37:59,UPDATE
5023,employees,992,salary,40028,46479,111.0,2024-01-13 16:17:50,UPDATE
6288,products,4530,price,1007.82,908.29,2952.0,2025-11-05 05:56:12,UPDATE
3407,products,4257,price,3086.21,3251.91,590.0,2024-09-19 14:42:43,UPDATE
3945,Products,2412,price,1078.52,1104.08,772.0,2025-11-19 21:09:15,Update
9168,products,460,price,3349.51,3367.09,2439.0,2025-03-12 23:07:11,UPDATE
2791,products,445,price,1888.86,,1645.0,2025-09-25 18:30:45,Update
1976,products,935,price,2489.19,2438.43,1097.0,2026-01-10 19:42:43,UPDATE
9566,employees,1585,salary,57646,62027,,2024-03-09 10:18:19,UPDATE
9402,products,1777,price,2824.84,2950.5,2597.0,2025-12-09 16:22:23,UPDATE
5393,products,3893,price,4329.55,4090.93,2292.0,2025-09-08 05:22:23,UPDATE
2847,products,5665,price,4583.73,4486.7,81.0,2024-06-03 14:34:32,UPDATE
323,products,4553,price,3184.26,3167.41,1431.0,2024-02-11 09:29:01,UPDATE
2896,products,3311,price,4672.16,4813.04,1517.0,2024-05-26 16:48:11,UPDATE
6426,products,1103,price,4472.28,4095.18,2417.0,2024-06-21 13:40:19,UPDATE
4203,employees,124,salary,44457,50412,443.0,2025-01-19 19:40:33,UPDATE
5196,employees,531,salary,,62606,2666.0,2025-06-07 04:02:35,UPDATE
8550,employees,1870,salary,31911,33981,2630.0,2025-11-19 02:25:50,UPDATE
4516,employees,319,salary,39792,42010,381.0,2025-07-26 03:29:41,
890,products,2188,price,2801.35,2927.67,2614.0,2025-12-18 19:49:56,UPDATE
1103,products,370,price,,3188.25,2286.0,2024-02-06 13:54:47,Update
6712,employees,2263,,48304,57943,1913.0,2025-04-28 03:57:32,UPDATE
8165,,979,salary,56613,66515,1846.0,2024-01-18 22:12:03,Update
7477,products,2701,price,2081.11,2037.03,1031.0,2025-04-07 17:43:51,UPDATE
2758,employees,1484,salary,,50546,1300.0,2024-01-22 19:13:22,UPDATE
7754,Employees,1919,salary,47265,56119,2907.0,2026-01-02 01:06:05,
4424,products,461,price,2617.14,2672.11,1183.0,2024-04-22 03:33:10,Update
9175,employees,1794,salary,39798,44855,,2025-01-11 22:38:40,
355,employees,2413,salary,38980,46686,2809.0,2024-09-08 21:40:50,UPDATE
7975,employees,1779,salary,47518,51752,332.0,2025-05-04 15:46:33,UPDATE
9115,products,477,price,864.05,929.68,1774.0,2025-01-01 01:07:09,UPDATE
836,products,3160,price,2667.24,2670.92,181.0,2025-02-26 14:56:55,UPDATE
8044,employees,1095,salary,76591,86761,2052.0,2025-06-16 15:17:37,UPDATE
9795,products,1533,price,3512.01,,2382.0,2024-09-21 02:20:51,UPDATE
1648,products,216,price,4700.36,5061.12,1002.0,,
5280,products,2459,Price,4679.12,5047.17,423.0,2024-09-07 00:11:44,
8719,products,3911,price,4278.62,4367.49,818.0,2024-05-18 11:22:28,
6363,products,5224,price,3723.74,,2041.0,2025-03-06 20:30:30,UPDATE
535,products,3078,,215.3,235.65,20.0,2024-12-02 18:22:07,UPDATE
8259,products,5141,price,4126.47,,1415.0,2025-09-21 14:39:03,UPDATE
9971,products,5137,PRICE,3350.68,,1095.0,2025-08-18 08:52:07,UPDATE
1818,products,4542,Price,935.96,850.71,318.0,2025-02-09 08:22:04,update
2935,products,2048,price,1015.28,913.95,2077.0,2025-10-29 11:50:26,UPDATE
4039,products,1126,price,2076.1,1981.57,2025.0,2024-12-23 20:17:20,UPDATE
52,Products,4513,price,2515.49,2355.55,286.0,2025-02-01 16:09:12,UPDATE
6979,products,2467,price,4701.68,4987.37,2955.0,2024-09-06 10:22:07,UPDATE
7642,products,4546,price,856.19,858.93,2913.0,2024-05-31 14:28:00,UPDATE
4138,products,3419,price,3082.29,3002.75,1628.0,2025-12-07 05:30:44,UPDATE
8686,employees,2594,salary,76556,84207,1243.0,2025-04-25 03:57:37,UPDATE
9630,employees,2342,Salary,63052,71588,2817.0,2024-09-23 19:42:22,UPDATE
8599,products,4188,price,524.43,478.61,208.0,2025-06-13 04:32:42,UPDATE
8208,products,4235,price,1660.37,1745.33,2614.0,2024-04-13 01:16:16,UPDATE
4454,employees,2648,salary,57654,66191,949.0,2025-04-11 15:11:52,UPDATE
7741,PRODUCTS,1484,price,2232.35,2179.03,2744.0,2024-12-10 04:16:24,
5910,,1752,salary,72584,85396,1800.0,2024-06-22 16:52:28,UPDATE
3477,employees,2298,salary,78212,84139,167.0,2025-11-21 11:18:49,UPDATE
1608,employees,2137,salary,60898,67103,438.0,2025-03-23 12:15:44,UPDATE
928,products,2211,,2235.03,2070.28,311.0,2025-03-01 01:29:36,UPDATE
6362,products,447,price,1664.77,1689.69,2795.0,2024-08-10 16:17:54,UPDATE
7067,,141,,73861,81081,227.0,,UPDATE
5878,employees,1158,salary,,68140,134.0,2025-09-03 20:40:56,UPDATE
6946,PRODUCTS,1321,price,2385.64,,422.0,2025-03-14 16:19:59,Update
3766,products,5706,price,4592.43,4841.3,2363.0,2024-11-08 18:46:55,UPDATE
2219,products,3178,price,1855.7,1693.65,2676.0,2025-10-26 10:07:27,UPDATE
8120,products,4172,price,713.01,701.47,607.0,2024-06-03 09:12:27,UPDATE
9288,products,1124,price,2226.22,2070.51,1703.0,,UPDATE
4547,products,4836,price,1689.09,1840.97,1997.0,2025-03-18 08:28:58,UPDATE
5109,products,3127,price,3520.22,3481.82,1712.0,2024-10-10 00:59:31,UPDATE
7403,,1440,salary,66428,79219,2033.0,,UPDATE
3958,employees,594,salary,79948,87066,1852.0,2025-12-07 07:14:11,UPDATE
9453,products,2734,price,3424.11,3120.73,1745.0,2025-10-29 04:23:28,UPDATE
1870,employees,2345,salary,31330,37523,,2024-03-25 07:09:28,UPDATE
9257,employees,2900,salary,73310,80952,1665.0,2025-05-19 21:40:21,
3685,employees,1342,salary,33665,35969,2058.0,2025-02-13 08:30:26,UPDATE
7864,products,3807,PRICE,,4832.26,1098.0,2024-01-22 03:18:22,
902,employees,691,salary,75984,81584,,2025-05-16 03:32:47,UPDATE
3699,products,4040,price,853.91,831.42,2618.0,2024-12-01 21:06:07,UPDATE
4791,products,2890,price,4549.11,4997.71,1140.0,2025-06-30 03:14:12,UPDATE
7265,products,2865,price,,2448.65,2298.0,2026-01-02 17:42:03,UPDATE
8012,employees,2873,salary,69248,75598,978.0,2024-06-18 02:14:31,UPDATE
2771,employees,2551,salary,,40521,338.0,2024-02-09 14:53:35,UPDATE
6933,products,723,price,4668.86,4841.78,653.0,2024-01-22 04:48:02,UPDATE
1838,Products,3578,price,570.22,518.58,2163.0,2026-02-05 18:17:06,UPDATE
3209,employees,2356,salary,44145,50435,627.0,2024-11-18 11:41:30,UPDATE
359,products,3706,price,3172.42,,2093.0,2026-01-22 17:30:13,UPDATE
9829,products,704,price,2925.77,2874.94,1519.0,2024-03-11 01:46:07,UPDATE
3492,products,1479,price,2053.1,2065.02,360.0,2025-12-04 08:05:38,UPDATE
8075,employees,2181,salary,66227,77847,2244.0,2024-05-26 01:47:13,
1597,products,1861,price,580.05,598.28,2707.0,2025-09-22 09:02:23,UPDATE
1610,products,2207,price,610.1,653.64,1629.0,2024-01-08 21:43:50,UPDATE
5884,products,4203,price,2506.5,2625.35,2982.0,2025-11-01 10:14:03,UPDATE
8652,products,2026,price,4854.68,4861.82,1243.0,,UPDATE
681,products,2832,price,2700.15,2911.72,1522.0,2024-02-09 11:49:31,UPDATE
1889,employees,1529,salary,64648,73754,1553.0,2024-10-09 02:01:24,UPDATE
6732,Products,1981,price,3922.52,4017.79,2834.0,2026-02-08 07:24:41,UPDATE
3780,products,2355,price,217.34,237.58,2421.0,2025-07-19 15:17:24,UPDATE
4505,products,1939,price,,,2733.0,2024-03-03 08:40:53,
3648,products,895,price,197.92,191.74,850.0,2024-03-09 21:02:51,UPDATE
7244,products,4503,price,,2878.08,1856.0,,UPDATE
4136,products,2281,price,2099.47,2172.9,1764.0,2024-09-01 20:56:10,UPDATE
6967,EMPLOYEES,2949,salary,78635,90823,859.0,2025-01-20 05:43:40,UPDATE
1584,PRODUCTS,5677,price,1549.26,1521.22,2836.0,2024-06-14 10:34:38,UPDATE
9049,products,473,Price,1779.57,1643.75,2309.0,2024-08-11 19:01:06,Update
2912,products,473,price,1547.31,1573.68,911.0,2024-08-31 14:30:32,UPDATE
1065,products,2407,price,,2823.01,1265.0,2025-07-09 07:38:58,UPDATE
8999,products,3141,price,2361.25,2313.24,672.0,2024-03-26 19:44:34,UPDATE
8775,employees,2992,salary,51757,55923,136.0,2024-11-30 18:55:52,
1950,products,829,price,2431.31,2342.03,1165.0,2026-02-06 18:33:37,UPDATE
2343,products,3425,price,2165.61,2156.72,786.0,2025-09-25 10:39:02,UPDATE
6591,products,2493,price,1334.14,1322.09,1644.0,2025-03-19 22:01:01,UPDATE
3611,products,2618,price,1241.84,1179.46,2116.0,2024-09-27 19:24:27,UPDATE
9505,products,4749,Price,157.54,162.45,2725.0,2026-02-04 00:51:33,UPDATE
6984,products,2760,price,3435.29,3598.41,475.0,2026-02-14 11:03:58,UPDATE
2983,products,3308,price,1669.55,1827.49,,2024-05-25 02:47:03,UPDATE
9142,products,5358,price,1140.12,1243.92,2400.0,2025-10-29 10:29:06,UPDATE
953,employees,494,salary,76515,84657,1893.0,2025-06-14 18:09:39,UPDATE
9890,products,287,price,1285.47,,2895.0,2024-04-08 08:17:50,UPDATE
7431,employees,2509,salary,43902,51536,2892.0,2025-02-05 19:58:18,UPDATE
9811,products,4013,price,2029.67,1927.29,1983.0,2024-12-17 08:40:58,UPDATE
599,products,1553,price,3572.92,3720.62,557.0,2024-03-26 11:42:36,UPDATE
321,products,974,price,2885.81,2904.4,17.0,2024-09-12 00:37:04,UPDATE
6665,products,1485,price,3469.51,3586.82,642.0,2026-01-05 15:17:56,UPDATE
4768,products,3659,price,2215.47,2287.64,2777.0,2025-05-22 12:25:34,UPDATE
891,,5715,PRICE,239.44,235.71,528.0,2024-07-02 02:34:42,UPDATE
9201,products,1708,price,234.13,212.18,2386.0,2024-02-10 10:44:09,update
325,products,2600,price,2384.57,2513.6,1306.0,2024-02-21 11:02:33,
6209,products,5731,price,4083.76,4056.03,1887.0,2024-10-15 01:20:05,UPDATE
7890,products,2194,price,2158.84,2039.39,2087.0,2024-07-29 20:10:20,UPDATE
436,products,512,PRICE,4442.0,4724.14,1760.0,2024-01-08 18:55:40,UPDATE
5408,products,2070,price,2528.19,2353.31,2608.0,2024-11-16 15:42:40,UPDATE
368,products,2230,,1305.07,1357.0,1674.0,2024-01-02 04:36:09,UPDATE
9975,products,1122,price,2562.26,2509.77,788.0,2024-07-23 13:09:52,UPDATE
3656,products,2625,price,3729.91,3611.85,2362.0,2024-08-29 11:15:49,UPDATE
3562,PRODUCTS,2527,price,1406.23,1488.89,1869.0,2025-10-21 03:46:21,UPDATE
6024,,3350,Price,1376.05,1375.07,13.0,2025-04-05 15:35:37,
1870,employees,2345,salary,31330,37523,,2024-03-25 07:09:28,UPDATE
4938,products,2016,Price,2067.74,2113.26,188.0,2025-02-24 18:21:57,UPDATE
8803,employees,558,salary,78819,87032,1644.0,2024-05-22 04:45:57,UPDATE
1577,products,6,Price,276.83,,2560.0,2025-12-23 09:23:39,UPDATE
9825,products,263,price,1752.29,1853.71,608.0,2025-06-01 11:24:17,update
8355,employees,1857,salary,51490,56868,849.0,2024-11-30 00:27:10,UPDATE
2940,products,1647,price,4494.2,4096.12,2107.0,2025-02-13 05:01:24,UPDATE
2282,products,2403,price,2971.22,2732.39,1259.0,2024-02-10 00:33:41,UPDATE
9134,employees,677,salary,66042,77362,,2025-04-06 15:52:11,UPDATE
9334,products,2809,price,2671.79,2702.95,764.0,2025-05-20 22:47:26,
5755,products,305,price,3128.29,2975.29,2800.0,2025-05-11 16:36:23,UPDATE
9945,employees,2741,salary,39170,42437,1108.0,2024-02-18 22:25:28,UPDATE
8118,products,4844,price,883.29,882.48,1658.0,2025-06-26 19:49:31,UPDATE
1649,Products,2050,,846.99,871.18,1448.0,2026-01-08 02:19:29,UPDATE
5818,products,624,price,4990.58,4989.28,1154.0,2026-01-16 15:41:44,UPDATE
6545,products,5687,,3408.25,3082.78,673.0,2024-11-10 15:13:46,UPDATE
1640,products,5332,price,,1580.81,2844.0,2024-12-11 18:05:03,UPDATE
4539,PRODUCTS,2179,price,334.83,327.31,1818.0,2024-11-12 10:02:58,UPDATE
5918,products,1111,price,3167.88,3011.83,1039.0,2024-03-31 14:52:37,UPDATE
5479,products,5303,price,,3321.35,1424.0,2024-05-08 19:10:17,UPDATE
5574,products,2439,price,1758.11,1884.29,698.0,2024-02-07 00:06:43,UPDATE
3793,employees,1243,salary,76857,91915,,2025-06-10 03:48:45,UPDATE
2127,employees,2307,salary,34315,,1487.0,2024-08-22 04:04:34,UPDATE
877,employees,184,salary,77756,92859,1827.0,2024-09-13 10:13:31,UPDATE
5542,employees,1952,salary,49482,52338,396.0,2025-09-08 16:36:46,UPDATE
2032,employees,858,salary,31963,36333,2268.0,2024-08-20 06:27:40,UPDATE
6912,Employees,2008,salary,33395,35883,1611.0,2025-10-11 22:49:08,UPDATE
5302,employees,2244,salary,30972,36120,889.0,2024-06-29 22:04:44,UPDATE
3670,products,420,price,2937.71,2804.26,782.0,2024-01-13 00:01:47,UPDATE
8348,products,5202,price,1190.92,1177.04,91.0,2024-06-25 11:05:36,UPDATE
7097,PRODUCTS,1667,price,2245.96,2295.37,1139.0,2025-12-07 00:58:23,UPDATE
851,Products,3327,price,2314.59,2171.16,1341.0,2025-04-23 21:44:09,UPDATE
4706,products,4645,price,275.31,294.75,1598.0,2024-10-21 02:02:56,UPDATE
7685,products,1371,price,3615.73,3267.12,1505.0,2024-06-15 08:39:50,UPDATE
3381,PRODUCTS,1156,price,2594.21,2521.49,1320.0,2025-07-21 11:11:15,
5414,products,387,price,569.99,603.0,843.0,2024-05-31 13:55:43,UPDATE
908,products,3481,price,275.88,279.42,2344.0,2024-07-12 19:48:11,UPDATE
6071,employees,2673,salary,46387,54718,1874.0,2026-01-29 21:57:53,UPDATE
4650,employees,2230,salary,66392,79566,954.0,2025-01-25 07:19:57,UPDATE
5203,products,4721,price,2360.76,2482.89,524.0,2025-07-08 09:56:41,UPDATE
3803,,855,price,972.63,1042.85,1847.0,2025-03-19 00:57:30,UPDATE
2235,products,4660,price,,3696.96,1985.0,2025-03-16 13:14:17,UPDATE
8856,products,408,price,3710.98,3370.38,1024.0,2025-06-17 08:53:01,UPDATE
8750,employees,270,salary,75184,80603,2357.0,2024-02-08 07:32:12,UPDATE
7578,products,4809,price,4682.02,4604.82,,2024-08-06 07:00:46,UPDATE
6086,products,5142,price,2068.94,1986.65,124.0,2024-11-15 17:17:35,UPDATE
83,products,2002,price,2777.56,2935.22,1263.0,2025-07-12 16:43:14,UPDATE
8248,products,455,price,2928.7,2769.79,563.0,2025-02-21 20:32:58,UPDATE
